2024-01-03 23:00:00+00:00,1.09207,1.09275,1.09207,1.09258,2194.87,0.00047616431331620745,0.00047605098306402347,1.0914860000000002,1.0961243999999999,0.0007873612752603273,0.00047616431331620745,False
2024-01-04 00:00:00+00:00,1.09259,1.09266,1.09194,1.09225,4041.71,-0.00030203737941403297,-0.0003020830018900079,1.091528,1.0958818,0.0008183424982525424,0.00030203737941403297,False
2024-01-04 01:00:00+00:00,1.09224,1.09241,1.09163,1.09178,6926.76,-0.00043030441748681536,-0.00043039702499990385,1.091662,1.0956443999999999,0.0007247497652459107,0.00043030441748681536,False
2024-01-04 02:00:00+00:00,1.09177,1.09199,1.0916,1.09193,3699.09,0.0001373903167305457,0.00013738087954535537,1.091774,1.0954068000000001,0.0006623057367188636,0.0001373903167305457,False
2024-01-04 03:00:00+00:00,1.09193,1.09306,1.09193,1.09261,5022.85,0.0006227505426172897,0.0006225567139652154,1.0919690000000002,1.0951894,0.0005797978574964243,0.0006227505426172897,False
2024-01-04 04:00:00+00:00,1.09261,1.09285,1.09247,1.09258,4623.69,-2.7457189665125448e-05,-2.745756662065771e-05,1.092173,1.0950036,0.0003232835013175572,2.7457189665125448e-05,False
2024-01-04 05:00:00+00:00,1.09259,1.09268,1.09219,1.09266,7290.29,7.322118288799473e-05,7.321850234803038e-05,1.0922630000000002,1.0948078,0.00032079934885242994,7.322118288799473e-05,False
2024-01-04 06:00:00+00:00,1.09265,1.09346,1.09208,1.09324,9718.52,0.0005308147090585802,0.0005306738767659348,1.092375,1.094631,0.0004390456822621684,0.0005308147090585802,False
2024-01-04 07:00:00+00:00,1.09323,1.09436,1.09295,1.09375,13014.87,0.0004665032380812839,0.0004663944592748425,1.092544,1.0944394,0.0006000592563348108,0.0004665032380812839,False
2024-01-04 08:00:00+00:00,1.09375,1.09559,1.09345,1.09532,22173.62,0.001435428571428643,0.0014343993286554016,1.09287,1.0942886,0.0010354709073663148,0.001435428571428643,False
2024-01-04 09:00:00+00:00,1.09532,1.0969,1.09453,1.09675,20191.74,0.001305554541138454,0.001304703045843635,1.093287,1.094193,0.00159447692572475,0.001305554541138454,False
2024-01-04 10:00:00+00:00,1.09675,1.09721,1.09543,1.09555,14958.89,-0.001094141782539193,-0.001094740792633853,1.093617,1.094045,0.001694370089443861,0.001094141782539193,False
2024-01-04 11:00:00+00:00,1.09556,1.09578,1.09462,1.09479,8151.32,-0.0006937154853727812,-0.0006939562172995195,1.093918,1.0939108,0.0015962929277275734,0.0006937154853727812,False
2024-01-04 12:00:00+00:00,1.09477,1.09557,1.09468,1.09522,8780.02,0.00039276938956334106,0.00039269227585792666,1.094247,1.0938002,0.0014755040570002796,0.00039276938956334106,False
2024-01-04 13:00:00+00:00,1.09523,1.09552,1.09327,1.0947,30587.05,-0.0004747904530597591,-0.00047490320173632664,1.0944559999999999,1.0937562,0.001361479587312554,0.0004747904530597591,False
2024-01-04 14:00:00+00:00,1.09469,1.09505,1.09381,1.09453,27573.66,-0.00015529368776834307,-0.0001553057470815797,1.094651,1.0937393999999998,0.0011920332769413172,0.00015529368776834307,False
2024-01-04 15:00:00+00:00,1.09452,1.09652,1.09452,1.0955,27139.39,0.0008862251377301789,0.0008858326720909668,1.094935,1.093744,0.0009853735896162375,0.0008862251377301789,False
2024-01-04 16:00:00+00:00,1.09551,1.09639,1.09542,1.0956,17091.93,9.128251939749532e-05,9.127835340184134e-05,1.095171,1.0937298000000002,0.0007993671107694353,9.128251939749532e-05,False
