,DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,VOLUME,VALUE,NO OF TRADES,DELIVERY QTY,DELIVERY %,SYMBOL
79,2026-05-07 18:30:00,EQ,1090.0,1095.0,1010.9,1092.0,1018.4,1019.3,1037.45,48065909,49865887970.4,592384,21794655,45.34,SBIN
80,2026-05-06 18:30:00,EQ,1106.0,1108.0,1086.1,1096.0,1092.9,1092.0,1094.08,16105163,17620307945.5,261618,7178302,44.57,SBIN
81,2026-05-05 18:30:00,EQ,1072.0,1101.1,1061.2,1059.9,1099.0,1096.0,1078.83,14384779,15518691513.0,196273,7370433,51.24,SBIN
82,2026-05-04 18:30:00,EQ,1060.6,1068.5,1049.4,1068.4,1060.0,1059.9,1060.29,12194631,12929832753.6,222176,4566629,37.45,SBIN
83,2026-05-03 18:30:00,EQ,1063.6,1089.1,1063.6,1068.45,1067.5,1068.4,1076.63,11693211,12589290717.1,162818,6887314,58.9,SBIN
84,2026-04-29 18:30:00,EQ,1075.0,1077.7,1063.0,1086.9,1071.95,1068.45,1069.56,14269539,15262134052.95,229719,6670067,46.74,SBIN
85,2026-04-28 18:30:00,EQ,1094.0,1105.0,1084.25,1091.3,1088.4,1086.9,1095.45,10611104,11623909330.2,170982,5916997,55.76,SBIN
86,2026-04-27 18:30:00,EQ,1102.3,1110.5,1089.15,1111.85,1093.4,1091.3,1097.54,10727835,11774270966.6,177701,4493353,41.88,SBIN
87,2026-04-26 18:30:00,EQ,1110.95,1114.8,1103.4,1101.1,1112.0,1111.85,1109.38,11624385,12895862719.15,189849,6727510,57.87,SBIN
88,2026-04-23 18:30:00,EQ,1091.35,1106.0,1090.05,1094.25,1100.95,1101.1,1097.12,13774745,15112601707.6,194209,8580511,62.29,SBIN
89,2026-04-22 18:30:00,EQ,1095.0,1101.9,1082.2,1103.3,1095.0,1094.25,1094.33,13669001,14958431258.25,167995,6338319,46.37,SBIN
90,2026-04-21 18:30:00,EQ,1110.0,1117.85,1100.1,1111.85,1103.2,1103.3,1105.72,12412659,13724965676.75,173846,7407492,59.68,SBIN
91,2026-04-20 18:30:00,EQ,1113.4,1114.75,1105.95,1107.85,1111.7,1111.85,1111.12,16963734,18848812927.2,221554,8669708,51.11,SBIN
92,2026-04-19 18:30:00,EQ,1080.3,1120.95,1075.85,1080.25,1104.0,1107.85,1109.38,31179584,34590140615.2,409719,18283825,58.64,SBIN
93,2026-04-16 18:30:00,EQ,1067.0,1082.15,1060.0,1067.15,1080.3,1080.25,1073.16,16823879,18054641934.6,174866,10692540,63.56,SBIN
94,2026-04-15 18:30:00,EQ,1078.0,1084.15,1062.0,1071.5,1066.7,1067.15,1070.72,20313165,21749645347.5,274626,8716041,42.91,SBIN
95,2026-04-14 18:30:00,EQ,1076.0,1088.0,1068.2,1063.55,1070.9,1071.5,1074.29,16195810,17399074468.45,252841,7707583,47.59,SBIN
96,2026-04-12 18:30:00,EQ,1042.0,1067.25,1030.0,1066.7,1062.0,1063.55,1052.98,17763348,18704499526.45,243852,7009975,39.46,SBIN
97,2026-04-09 18:30:00,EQ,1049.0,1069.45,1046.15,1040.95,1066.0,1066.7,1060.04,17861336,18933789461.05,250442,9154450,51.25,SBIN
98,2026-04-08 18:30:00,EQ,1060.1,1064.35,1038.3,1061.45,1040.45,1040.95,1047.89,24772948,25959268796.15,300821,10826945,43.7,SBIN
99,2026-04-07 18:30:00,EQ,1074.0,1077.8,1059.45,1030.4,1065.0,1061.45,1068.54,28533742,30489501233.8,315463,14682235,51.46,SBIN
100,2026-04-06 18:30:00,EQ,1025.0,1033.7,1012.0,1032.75,1028.0,1030.4,1024.42,15021291,15388104655.3,218422,5350752,35.62,SBIN
101,2026-04-05 18:30:00,EQ,1020.0,1035.7,1005.05,1018.4,1033.4,1032.75,1020.29,23576634,24055071594.35,332091,11150138,47.29,SBIN
102,2026-04-01 18:30:00,EQ,1000.0,1026.0,977.9,1017.8,1018.0,1018.4,1000.77,20777629,20793642441.6,388413,8523263,41.02,SBIN
103,2026-03-31 18:30:00,EQ,1008.0,1031.0,998.45,979.4,1018.0,1017.8,1014.18,17424479,17671492961.35,250727,7917435,45.44,SBIN
104,2026-03-29 18:30:00,EQ,1005.0,1009.4,975.8,1019.5,980.8,979.4,988.29,21438137,21187026528.4,314799,9371295,43.71,SBIN
105,2026-03-26 18:30:00,EQ,1051.3,1055.3,1013.0,1060.6,1019.2,1019.5,1032.18,20445349,21103178751.6,444041,12703916,62.14,SBIN
106,2026-03-24 18:30:00,EQ,1043.0,1065.5,1043.0,1030.8,1062.6,1060.6,1057.61,16205333,17138877668.2,251103,7537854,46.51,SBIN
107,2026-03-23 18:30:00,EQ,1055.2,1059.0,1020.0,1031.9,1038.0,1030.8,1035.19,30416734,31486965633.0,310955,15712404,51.66,SBIN
108,2026-03-22 18:30:00,EQ,1039.0,1045.6,1014.2,1058.0,1030.1,1031.9,1031.01,16039603,16536923041.3,335720,8461504,52.75,SBIN
109,2026-03-19 18:30:00,EQ,1058.4,1085.0,1054.0,1048.9,1058.3,1058.0,1068.9,17748625,18971444649.6,497694,9830264,55.39,SBIN
110,2026-03-18 18:30:00,EQ,1049.5,1059.7,1041.0,1069.8,1052.6,1048.9,1049.88,13431191,14101119020.2,376097,6379272,47.5,SBIN
111,2026-03-17 18:30:00,EQ,1067.5,1075.4,1061.3,1064.7,1069.0,1069.8,1067.78,10749915,11478533827.7,240312,5325014,49.54,SBIN
112,2026-03-16 18:30:00,EQ,1073.9,1073.9,1047.0,1066.7,1063.2,1064.7,1059.34,16427877,17402702221.1,320717,5338861,32.5,SBIN
113,2026-03-15 18:30:00,EQ,1048.7,1073.0,1036.1,1047.0,1063.9,1066.7,1055.71,15322269,16175924213.1,257314,8360612,54.57,SBIN
114,2026-03-12 18:30:00,EQ,1077.5,1081.3,1042.3,1085.2,1046.0,1047.0,1056.49,15978675,16881334704.9,326824,10423369,65.23,SBIN
115,2026-03-11 18:30:00,EQ,1075.1,1098.0,1070.5,1091.1,1085.0,1085.2,1080.46,14614140,15790003178.6,290778,7482048,51.2,SBIN
116,2026-03-10 18:30:00,EQ,1113.4,1115.9,1088.0,1112.2,1090.8,1091.1,1101.7,8364878,9215595730.7,195732,4673445,55.87,SBIN
117,2026-03-09 18:30:00,EQ,1111.1,1119.9,1104.5,1098.5,1114.0,1112.2,1111.52,17491459,19442147785.6,251051,9566402,54.69,SBIN
118,2026-03-08 18:30:00,EQ,1115.0,1115.0,1064.3,1143.0,1101.6,1098.5,1082.98,24631198,26675040947.8,501841,13024138,52.88,SBIN
119,2026-03-05 18:30:00,EQ,1168.5,1169.3,1138.0,1169.5,1139.8,1143.0,1153.49,20333328,23454347093.1,265693,13855646,68.14,SBIN
120,2026-03-04 18:30:00,EQ,1181.0,1183.2,1150.6,1174.5,1168.5,1169.5,1165.03,22100665,25747850416.0,281615,14295949,64.69,SBIN
121,2026-03-03 18:30:00,EQ,1172.1,1182.7,1157.6,1189.9,1173.3,1174.5,1167.0,13855065,16168908771.7,278411,8436616,60.89,SBIN
122,2026-03-01 18:30:00,EQ,1185.0,1197.3,1179.4,1201.7,1189.5,1189.9,1187.73,16270835,19325397511.4,295263,9008139,55.36,SBIN
123,2026-02-26 18:30:00,EQ,1207.0,1211.8,1198.6,1209.5,1201.8,1201.7,1202.73,10700355,12869617331.0,177264,6985916,65.29,SBIN
124,2026-02-25 18:30:00,EQ,1201.0,1215.4,1188.9,1200.1,1210.5,1209.5,1200.9,16196052,19449808133.2,324026,9811625,60.58,SBIN
125,2026-02-24 18:30:00,EQ,1228.1,1228.1,1197.5,1223.3,1199.3,1200.1,1205.52,19581100,23605463052.3,257788,13787323,70.41,SBIN
126,2026-02-23 18:30:00,EQ,1232.0,1234.7,1219.7,1227.8,1227.0,1223.3,1225.16,15788449,19343395463.9,254767,9799064,62.06,SBIN
127,2026-02-22 18:30:00,EQ,1222.0,1231.1,1217.1,1216.1,1228.9,1227.8,1225.65,9733835,11930312522.8,201974,5906884,60.68,SBIN
128,2026-02-19 18:30:00,EQ,1206.2,1218.0,1201.8,1205.7,1216.2,1216.1,1210.22,9958162,12051577245.8,199855,5395542,54.18,SBIN
129,2026-02-18 18:30:00,EQ,1222.9,1224.9,1199.2,1218.9,1203.0,1205.7,1211.52,9630899,11668064853.6,177689,4684664,48.64,SBIN
130,2026-02-17 18:30:00,EQ,1218.8,1224.1,1214.0,1213.4,1219.2,1218.9,1218.94,10417264,12698007439.7,255363,6248563,59.98,SBIN
131,2026-02-16 18:30:00,EQ,1206.1,1225.5,1204.1,1208.1,1213.6,1213.4,1217.0,20107196,24470427537.5,267679,11513885,57.26,SBIN
