,DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,VOLUME,VALUE,NO OF TRADES,DELIVERY QTY,DELIVERY %,SYMBOL
53,2026-06-16 18:30:00,EQ,222.6,222.6,219.72,222.6,220.3,220.4,220.51,20834476,4594267350.12,90466,10841172,52.03,ADANIPOWER
54,2026-06-15 18:30:00,EQ,221.9,224.8,218.61,220.52,222.2,222.6,221.78,29486320,6539479429.4,116937,13564813,46.0,ADANIPOWER
55,2026-06-14 18:30:00,EQ,226.95,227.0,220.0,223.07,220.5,220.52,222.31,26726675,5941561012.15,149463,10146914,37.97,ADANIPOWER
56,2026-06-11 18:30:00,EQ,218.44,223.89,216.43,215.51,222.2,223.07,220.13,27825184,6125240492.8,122681,8709823,31.3,ADANIPOWER
57,2026-06-10 18:30:00,EQ,219.24,222.34,214.8,220.58,216.6,215.51,218.52,30938415,6760577168.8,137497,8768527,28.34,ADANIPOWER
58,2026-06-09 18:30:00,EQ,227.3,227.3,220.05,226.14,220.6,220.58,223.41,21659105,4838782270.15,111901,6802193,31.41,ADANIPOWER
59,2026-06-08 18:30:00,EQ,229.77,229.88,224.0,225.85,226.1,226.14,226.81,26466973,6003062876.41,123460,8842219,33.41,ADANIPOWER
60,2026-06-07 18:30:00,EQ,230.97,234.35,224.02,232.6,225.0,225.85,230.32,34194584,7875778530.74,158836,12112945,35.42,ADANIPOWER
61,2026-06-04 18:30:00,EQ,231.68,236.25,230.1,230.03,232.7,232.6,233.43,30846795,7200661907.97,160049,8453832,27.41,ADANIPOWER
62,2026-06-03 18:30:00,EQ,230.5,235.65,229.15,232.52,230.33,230.03,232.15,23485301,5452209362.18,121588,7484100,31.87,ADANIPOWER
63,2026-06-02 18:30:00,EQ,237.0,237.15,229.43,235.93,232.8,232.52,232.55,22600806,5255704521.86,113130,4480593,19.82,ADANIPOWER
64,2026-06-01 18:30:00,EQ,230.0,236.67,227.41,232.3,235.8,235.93,232.35,40494771,9409098035.03,183580,9285375,22.93,ADANIPOWER
65,2026-05-31 18:30:00,EQ,245.0,245.69,231.75,243.37,232.9,232.3,236.69,46168552,10927799443.14,197803,16225432,35.14,ADANIPOWER
66,2026-05-28 18:30:00,EQ,250.9,254.2,242.19,248.91,243.98,243.37,246.8,71856898,17734256297.69,268716,29343442,40.84,ADANIPOWER
67,2026-05-26 18:30:00,EQ,247.6,252.65,245.5,244.53,249.43,248.91,248.83,85859567,21364256412.27,332476,18195235,21.19,ADANIPOWER
68,2026-05-25 18:30:00,EQ,234.25,245.7,233.77,233.38,245.12,244.53,241.57,91664035,22143488928.68,357384,16384307,17.87,ADANIPOWER
69,2026-05-24 18:30:00,EQ,221.0,234.6,220.31,219.32,234.12,233.38,229.27,73847208,16931066154.41,294237,24563973,33.26,ADANIPOWER
70,2026-05-21 18:30:00,EQ,220.5,222.47,219.0,219.33,219.41,219.32,220.56,17090471,3769536456.22,99852,5278940,30.89,ADANIPOWER
71,2026-05-20 18:30:00,EQ,222.3,226.4,218.5,220.24,219.8,219.33,222.75,34984894,7792971505.45,173433,9001930,25.73,ADANIPOWER
72,2026-05-19 18:30:00,EQ,218.9,220.6,216.19,219.09,220.4,220.24,219.01,22506946,4929232534.0,121080,5250576,23.33,ADANIPOWER
73,2026-05-18 18:30:00,EQ,223.8,225.0,218.3,219.3,218.7,219.09,220.27,35941457,7916927272.58,192767,9582277,26.66,ADANIPOWER
74,2026-05-17 18:30:00,EQ,221.0,223.5,218.03,221.33,219.01,219.3,220.2,30197883,6649479316.12,158727,7725742,25.58,ADANIPOWER
75,2026-05-14 18:30:00,EQ,229.0,229.0,213.78,224.49,221.25,221.33,220.89,60020608,13257704088.55,250655,9528244,15.87,ADANIPOWER
76,2026-05-13 18:30:00,EQ,216.4,225.7,215.87,213.87,225.37,224.49,222.3,41896940,9313624693.0,203586,10341886,24.68,ADANIPOWER
77,2026-05-12 18:30:00,EQ,209.0,217.95,208.9,209.63,214.2,213.87,213.91,49608338,10611717520.83,196746,18494277,37.28,ADANIPOWER
78,2026-05-11 18:30:00,EQ,222.77,224.63,208.03,222.03,211.0,209.63,213.68,46023863,9834298325.93,237949,16921818,36.77,ADANIPOWER
79,2026-05-10 18:30:00,EQ,224.5,224.68,217.8,225.33,222.77,222.03,221.43,30556141,6766095263.71,160768,8028908,26.28,ADANIPOWER
80,2026-05-07 18:30:00,EQ,231.0,231.43,224.03,230.19,225.25,225.33,227.74,27156296,6184555508.39,138191,9115670,33.57,ADANIPOWER
81,2026-05-06 18:30:00,EQ,230.0,233.47,229.5,229.12,230.3,230.19,231.4,37064595,8576753202.6,168130,13759658,37.12,ADANIPOWER
82,2026-05-05 18:30:00,EQ,232.39,232.39,224.24,229.96,229.1,229.12,227.56,45243061,10295618760.36,188083,10693207,23.64,ADANIPOWER
83,2026-05-04 18:30:00,EQ,227.97,234.4,227.3,227.3,229.95,229.96,230.77,43045308,9933755335.57,190420,10807267,25.11,ADANIPOWER
84,2026-05-03 18:30:00,EQ,223.0,234.0,221.9,221.85,228.0,227.3,227.97,67200729,15319906711.21,274215,14874541,22.13,ADANIPOWER
85,2026-04-29 18:30:00,EQ,216.9,223.5,214.24,219.28,222.08,221.85,219.16,67584204,14811941462.8,270799,15590394,23.07,ADANIPOWER
86,2026-04-28 18:30:00,EQ,225.0,226.24,215.35,223.35,217.8,219.28,222.19,51932086,11538892205.77,193275,17947702,34.56,ADANIPOWER
87,2026-04-27 18:30:00,EQ,219.5,224.66,219.29,218.05,224.0,223.35,222.1,46710708,10374635172.37,189721,10903789,23.34,ADANIPOWER
88,2026-04-26 18:30:00,EQ,214.6,222.16,214.6,212.9,218.89,218.05,218.95,57532309,12596926516.42,235158,12784853,22.22,ADANIPOWER
89,2026-04-23 18:30:00,EQ,215.44,216.87,207.0,214.18,214.14,212.9,211.59,61885765,13094406653.05,235157,15612540,25.23,ADANIPOWER
90,2026-04-22 18:30:00,EQ,216.0,217.25,212.53,215.65,214.9,214.18,215.3,58947381,12691436260.93,224755,13425995,22.78,ADANIPOWER
