timestamp,open,high,low,close,volume,return_1,log_return_1,sma_10,sma_50,volatility_10,price_change_pct,volume_spike,rsi,macd_line,macd_signal,macd_hist,bb_upper,bb_lower,bb_mid,bb_percent_b,atr,momentum_zscore,session_range_ratio,atr_trailing_stop,atr_position,atr_buy_signal,atr_sell_signal,target_return,target_direction
2026-01-07 02:00:00+00:00,1.16956,1.17025,1.16951,1.1696,1941.98,2.565045273050792e-05,2.565012376327071e-05,1.169115,1.1703106,0.0004705375176873,2.565045273050792e-05,False,39.852607977041494,-0.0007810497127398452,-0.0008260509441431023,4.500123140325704e-05,1.172674040192662,1.167368959807338,1.1700215,0.4205478580181162,0.0009631468624871492,0.3220870728893645,0.1216216216215243,1.1716261446836622,0,0,0,0.00019664842681255124,1
2026-01-07 03:00:00+00:00,1.16958,1.17001,1.16958,1.16983,1457.95,0.0001966484268125,0.0001966290940451,1.169093,1.1703066,0.0004248934506911,0.0001966484268125,False,42.06298792721139,-0.0006960914705538279,-0.0008000590494252474,0.0001039675788714195,1.1721516674674044,1.1675853325325956,1.1698685,0.49156873060130357,0.0009250649437380622,0.5394540278378492,0.5813953488369812,1.1716261446836622,0,0,0,-0.0006325705444379937,0
2026-01-07 04:00:00+00:00,1.16985,1.17019,1.16908,1.16909,2033.16,-0.0006325705444379,-0.0006327707015983,1.16912,1.1703114,0.0004140585036444,0.0006325705444379,False,37.31196797335151,-0.0006806274178945415,-0.0007761727231191063,9.554530522456475e-05,1.1715191316422946,1.1678458683577053,1.1696825,0.33869928341762046,0.0009382745906139268,-0.7689437319372129,0.009009009009066678,1.1716261446836622,0,0,0,0.00017107322789522428,1
2026-01-07 05:00:00+00:00,1.16907,1.16942,1.16907,1.16929,1598.34,0.0001710732278952,0.0001710585965392,1.169153,1.1703468,0.0004130388736026,0.0001710732278952,False,39.30725987372926,-0.0006448008533566085,-0.0007498983491666068,0.00010509749580999827,1.1712536518497674,1.1679083481502326,1.169581,0.41301238209239144,0.0008962549769986357,0.4590278583840737,0.6285714285713742,1.1716261446836622,0,0,0,0.00037629672707373274,1
2026-01-07 06:00:00+00:00,1.16928,1.16995,1.16919,1.16973,2010.22,0.0003762967270737,0.0003762259452164,1.1692589999999998,1.1703776,0.0004113244191312,0.0003762967270737,False,43.563163906213646,-0.0005742837346633944,-0.0007147754262659643,0.00014049169160256988,1.1709824427380133,1.1680265572619866,1.1695045,0.5762884766100957,0.0008865224786415971,0.7735089501889264,0.7105263157893661,1.1716261446836622,0,0,0,-0.0012481512827746677,0
2026-01-07 07:00:00+00:00,1.16974,1.16987,1.16784,1.16827,4744.96,-0.0012481512827746,-0.0012489308723516,1.169201,1.1703724,0.0005055129408128,0.0012481512827746,False,34.83447181792994,-0.0006289579723290917,-0.0006976119354785899,6.865396314949821e-05,1.1708674413217401,1.16790755867826,1.1693875,0.12245124736224512,0.0009681994444529099,-1.8493371765377378,0.21182266009849038,1.1711972784092324,0,0,0,0.00025678995437705687,1
2026-01-07 08:00:00+00:00,1.16825,1.16873,1.16728,1.16857,5449.38,0.000256789954377,0.0002567569894799,1.169179,1.1703618,0.0005296004783443,0.000256789954377,False,37.60115477216588,-0.0006406946773682698,-0.0006862284838565259,4.5533806488256114e-05,1.1707956517158948,1.1678273482841048,1.1693114999999998,0.25019400238587597,0.0010026137698491272,0.5185047254688758,0.8896551724138322,1.1711972784092324,0,0,0,-0.0001454769504608544,0
2026-01-07 09:00:00+00:00,1.16856,1.16868,1.16811,1.1684,3690.35,-0.0001454769504608,-0.0001454875332587,1.1691509999999998,1.1703574,0.0005651243717549,0.0001454769504608,False,36.65154300492778,-0.0006561499912605129,-0.0006802127853373233,2.4062794076810425e-05,1.1704595193774727,1.1678954806225272,1.1691775,0.19676745388491368,0.0009717127862884724,-0.05341260598711371,0.5087719298248142,1.1711972784092324,0,0,0,0.0003594659363230779,1
2026-01-07 10:00:00+00:00,1.16841,1.16939,1.16832,1.16882,3563.46,0.000359465936323,0.0003594013439221,1.169117,1.1703674000000002,0.0005746699535832,0.000359465936323,False,40.64016295578538,-0.0006272770891393442,-0.0006696256460977276,4.234855695838338e-05,1.1700736531461706,1.1680733468538296,1.1690735,0.37326940830474203,0.0009787333015535747,0.757771228866657,0.4672897196261585,1.1711972784092324,0,0,0,8.555637309415332e-05,1
2026-01-07 11:00:00+00:00,1.16883,1.16924,1.1685,1.16892,2652.01,8.555637309415332e-05,8.555271335640591e-05,1.169052,1.1703812,0.0005541319537962,8.555637309415332e-05,False,41.58326628841869,-0.000589530204694988,-0.0006536065578171798,6.40763531221918e-05,1.1700230439325499,1.1680639560674504,1.1690435000000001,0.43696045889504037,0.0009616809228711739,0.20817582433262555,0.5675675675674134,1.1711972784092324,0,0,0,-0.00013687848612387032,0
2026-01-07 12:00:00+00:00,1.16892,1.16911,1.1681,1.16876,3499.34,-0.0001368784861238,-0.0001368878548387,1.168968,1.1703768,0.0005247179136304,0.0001368784861238,False,40.47521364208336,-0.0005660016746638075,-0.0006360855811865053,7.008390652269781e-05,1.170023298028327,1.1680597019716732,1.1690415,0.3566405758220139,0.0009651322855232456,-0.26211123368879385,0.6534653465346426,1.1711972784092324,0,0,0,0.00032513090797081645,1
2026-01-07 13:00:00+00:00,1.16876,1.16946,1.1682,1.16914,5741.14,0.0003251309079708,0.0003250780643709,1.168899,1.170397,0.0004367671640032,0.0003251309079708,False,44.27320653416222,-0.0005108040893155863,-0.0006110292828123215,0.00010022519349673525,1.1698580514088988,1.168133948591101,1.168996,0.5835217009760976,0.000986194265128731,0.7937613923112038,0.7460317460318523,1.1711972784092324,0,0,0,0.00041911148365447737,1
2026-01-07 14:00:00+00:00,1.16914,1.16983,1.16869,1.16963,6092.54,0.0004191114836544,0.0004190236809684,1.168953,1.1704481999999998,0.0004927936236918,0.0004191114836544,False,48.808940627673444,-0.00042264866957775205,-0.0005733531601654076,0.00015070449058765555,1.1699389008911933,1.1681340991088067,1.1690365,0.8288449766572619,0.0009971803890481015,0.9561840421121317,0.8245614035087787,1.1711972784092324,0,0,0,-0.0005300821627350905,0
2026-01-07 15:00:00+00:00,1.16964,1.16985,1.16797,1.16901,12355.57,-0.000530082162735,-0.0005302227059532,1.1689250000000002,1.1704796,0.0004792876658777,0.000530082162735,True,43.93606847544621,-0.00039822321343452316,-0.0005383271708192307,0.00014010395738470757,1.1699407853636599,1.1681372146363405,1.1690390000000002,0.48392078582736886,0.0010602389326875303,-1.2655667648334226,0.5531914893617524,1.1711972784092324,0,0,0,-6.843397404643348e-05,0
2026-01-07 16:00:00+00:00,1.169,1.16931,1.16822,1.16893,5932.48,-6.843397404643348e-05,-6.843631575767105e-05,1.168845,1.170488,0.0003880793160572,6.843397404643348e-05,False,43.3348860513313,-0.0003809300701491658,-0.0005068477506852178,0.000125917680536052,1.1699387587341759,1.168165241265824,1.169052,0.43121015034978005,0.0010623647232098521,-0.19103575876147716,0.651376146788959,1.1711972784092324,0,0,0,-0.00011976765075760731,0
2026-01-07 17:00:00+00:00,1.16892,1.16948,1.16861,1.16879,5934.76,-0.0001197676507576,-0.0001197748234754,1.168897,1.1704548,0.0003334683060006,0.0001197676507576,False,42.24548420461571,-0.00037420831891266104,-0.0004803198643307065,0.00010611154541804546,1.1699390360726016,1.1681589639273984,1.169049,0.35450027927354877,0.0010486243858377306,-0.28163378749628953,0.20689655172418195,1.1711972784092324,0,0,0,-0.0004363487025043078,0
2026-01-07 18:00:00+00:00,1.1688,1.16904,1.16824,1.16828,4919.77,-0.0004363487025043,-0.000436443930302,1.168868,1.1703908,0.0003750792508794,0.0004363487025043,False,38.45312940649118,-0.00040536126801349326,-0.00046532814506726385,5.9966877053770594e-05,1.1699720784377885,1.1680749215622115,1.1690235,0.10809777537565192,0.001030865501135045,-0.9697051468991187,0.050000000000041636,1.1711972784092324,0,0,0,-4.2797959393214846e-05,0
2026-01-07 19:00:00+00:00,1.1683,1.16852,1.16786,1.16823,5098.99,-4.2797959393214846e-05,-4.279887525201031e-05,1.168851,1.1703268,0.0004015649940424,4.2797959393214846e-05,False,38.092095454900445,-0.00042913795157661916,-0.00045809010636913494,2.8952154792515777e-05,1.170003689016178,1.1679983109838223,1.1690010000000002,0.11553383573549994,0.0010043751081968352,-0.05530241238123992,0.5606060606062798,1.1711972784092324,0,0,0,-0.00029959853795924474,0
2026-01-07 20:00:00+00:00,1.16825,1.16838,1.16788,1.16788,2280.83,-0.0002995985379592,-0.0002996434265671,1.168757,1.1702344,0.0005060533568665,0.0002995985379592,False,35.574218803152476,-0.00047079617429313103,-0.0004606313199539342,-1.0164854339196833e-05,1.1700538583757956,1.1678201416242042,1.168937,0.02679765720213312,0.0009683483147542003,-0.5843895851284053,0.0,1.170751957158804,0,0,0,-0.0004795013186287278,0
2026-01-07 21:00:00+00:00,1.16788,1.16791,1.16732,1.16732,1110.67,-0.0004795013186287,-0.0004796163161484,1.168597,1.1701266,0.0006738949802754,0.0004795013186287,False,31.93678237667369,-0.0005427415490792953,-0.00047705336577900644,-6.568818330028885e-05,1.1701129829921495,1.1675360170078504,1.1688245,-0.08382609982692751,0.0009413234351289069,-0.9171316584733812,0.0,1.1700817614429238,0,0,0,0.00030839872528543033,1
2026-01-07 22:00:00+00:00,1.16728,1.16775,1.16727,1.16768,584.22,0.0003083987252854,0.0003083511801735,1.168489,1.170031,0.0007291463806675,0.0003083987252854,False,36.4363233082874,-0.0005642059703609981,-0.0004944838866954048,-6.972208366559326e-05,1.1700591156074325,1.1673978843925672,1.1687284999999998,0.10600943122002844,0.0009083717611911304,0.9144918589323531,0.8541666666666474,1.1700817614429238,0,0,0,-8.563990134380361e-06,0
2026-01-07 23:00:00+00:00,1.16771,1.16775,1.16749,1.16767,693.94,-8.563990134380361e-06,-8.56402680555324e-06,1.1683420000000002,1.1699423999999998,0.0007314946646699,8.563990134380361e-06,False,36.3644091421896,-0.000575390847771251,-0.0005106652789105741,-6.472556886067695e-05,1.1699250584048198,1.1673159415951804,1.1686205,0.13570048052718242,0.0008620594925346317,0.1983009456235305,0.692307692307561,1.1700817614429238,0,0,0,-8.564063476834693e-05,0
2026-01-08 00:00:00+00:00,1.16768,1.1678,1.16757,1.16757,779.88,-8.564063476834693e-05,-8.564430213689404e-05,1.168136,1.169857,0.0006081337572139,8.564063476834693e-05,False,35.607564305499224,-0.0005855739756821521,-0.0005256470182648898,-5.99269574172623e-05,1.1699095907045272,1.167179409295473,1.1685445,0.14306401150914064,0.0008169123859250118,-0.05131676689376316,0.0,1.1698391640918915,0,0,0,-9.421276668641898e-05,0
2026-01-08 01:00:00+00:00,1.16755,1.16778,1.16728,1.16746,1573.08,-9.421276668641898e-05,-9.421720498788764e-05,1.1679810000000002,1.1697774,0.0005559066668235,9.421276668641898e-05,False,34.75077857520131,-0.0005956539308753506,-0.0005396484007869819,-5.600553008836863e-05,1.169852580388247,1.167053419611753,1.168453,0.1452508164808559,0.0007942757869303643,-0.04004856838447653,0.35999999999973353,1.1696522476827023,0,0,0,0.00046254261387979057,1
2026-01-08 02:00:00+00:00,1.16744,1.16805,1.16724,1.168,1793.29,0.0004625426138797,0.0004624356740198,1.167888,1.1697042,0.0004465372946936,0.0004625426138797,False,42.11432181384024,-0.0005536863296062844,-0.0005424559865508424,-1.1230343055442004e-05,1.1696421220360889,1.1670908779639109,1.1683664999999999,0.3563445951735007,0.0007953989450067653,1.3260704586720606,0.9382716049381397,1.1696522476827023,0,0,0,-8.561643835447441e-06,0
2026-01-08 03:00:00+00:00,1.168,1.16828,1.16787,1.16799,1569.28,-8.561643835447441e-06,-8.56168048652922e-06,1.167808,1.1696134,0.0003209984423589,8.561643835447441e-06,False,42.01975126526306,-0.0005152936353971516,-0.0005370235163201043,2.1729880922952702e-05,1.1696386836653685,1.1670663163346313,1.1683525,0.35907922415733007,0.0007678704489348551,0.011447274245375881,0.29268292682954566,1.1696522476827023,0,0,0,3.424686855169057e-05,1
2026-01-08 04:00:00+00:00,1.16797,1.16809,1.16777,1.16803,1055.76,3.424686855169057e-05,3.424628214107622e-05,1.167783,1.1694998,0.0002882148118585,3.424686855169057e-05,False,42.575233291546844,-0.0004761507138897336,-0.0005248489558340302,4.8698241944296534e-05,1.1696151262208416,1.1670358737791586,1.1683255000000001,0.38543192003051546,0.0007358797025823725,0.19840735306442533,0.8124999999995229,1.1696522476827023,0,0,0,0.00017978990265654637,1
2026-01-08 05:00:00+00:00,1.16801,1.16828,1.16773,1.16824,1653.39,0.0001797899026565,0.0001797737423889,1.167784,1.169396,0.0002899501872873,0.0001797899026565,False,45.525924689387146,-0.0004233048270805284,-0.0005045401300833299,8.123530300280148e-05,1.1696071653992852,1.1670278346007146,1.1683175,0.46995344682314505,0.0007226025809693496,0.641704697347048,0.9272727272726612,1.1696522476827023,0,0,0,-7.703896459620996e-05,0
2026-01-08 06:00:00+00:00,1.16822,1.16828,1.16747,1.16815,2415.14,-7.703896459620996e-05,-7.70419322496606e-05,1.167811,1.1692918,0.0003116426015613,7.703896459620996e-05,False,44.47126598339958,-0.00038425685505516505,-0.00048048347507769694,9.622662002253189e-05,1.1695533537518663,1.1670146462481334,1.1682839999999999,0.44721723561976884,0.0007288452537572516,-0.17415959001514314,0.8395061728395468,1.1696522476827023,0,0,0,-0.0003167401446731999,0
2026-01-08 07:00:00+00:00,1.16812,1.16828,1.16769,1.16778,3714.2,-0.0003167401446731,-0.0003167903174275,1.167857,1.16919,0.0002609406062627,0.0003167401446731,False,40.33438951653242,-0.0003788003885960567,-0.0004601468577813689,8.134646918531223e-05,1.169478358840372,1.1669756411596277,1.168227,0.32139415746369315,0.0007189277356317402,-0.9444979417291384,0.15254237288157918,1.1696522476827023,0,0,0,-0.0005651749473361001,0
2026-01-08 08:00:00+00:00,1.16779,1.16787,1.16687,1.16712,4010.6,-0.0005651749473361,-0.0005653347188987,1.167801,1.1690602,0.0003485350293206,0.0005651749473361,False,34.2194402809789,-0.0004228581383660668,-0.0004526891138983085,2.9830975532241742e-05,1.1694624856435885,1.1668275143564115,1.168145,0.11100145379640099,0.0007390043259437509,-1.6175320623241976,0.24999999999988898,1.1692097163036685,0,0,0,0.0004712454589075321,1
2026-01-08 09:00:00+00:00,1.16709,1.16769,1.16693,1.16767,3081.19,0.0004712454589075,0.0004711344576374,1.167801,1.1689558,0.0003485350293206,0.0004712454589075,False,42.09748166802953,-0.000408682778346936,-0.000443887846788034,3.5205068441098017e-05,1.1693173313647856,1.1668256686352148,1.1680715000000002,0.338862621640078,0.0007405040169477596,1.6822508665317535,0.9736842105264312,1.1692097163036685,0,0,0,0.0002569219043051518,1
2026-01-08 10:00:00+00:00,1.16767,1.16817,1.16756,1.16797,2958.62,0.0002569219043051,0.0002568889055246,1.167841,1.168859,0.0003419697842356,0.0002569219043051,False,45.90319079636602,-0.0003689877495189897,-0.0004289078273342252,5.9920077815235465e-05,1.1689954291513307,1.1669815708486695,1.1679885,0.49081365358441725,0.0007311823014514911,1.0700882816649167,0.6721311475410194,1.1692097163036685,0,0,0,-0.00018836100242292098,0
2026-01-08 11:00:00+00:00,1.16797,1.16802,1.1675,1.16775,1947.94,-0.0001883610024229,-0.0001883787445845,1.16787,1.1687876,0.0003174901573226,0.0001883610024229,False,43.638077854488174,-0.0003512325246592951,-0.0004133727667992392,6.214024213994408e-05,1.1688140345712017,1.1670369654287982,1.1679255,0.4012418842845253,0.0007160978513478186,-0.4661953163471955,0.4807692307693211,1.1692097163036685,0,0,0,-0.00036822950117765263,0
2026-01-08 12:00:00+00:00,1.16774,1.16777,1.16697,1.16732,2209.75,-0.0003682295011776,-0.0003682973143081,1.167802,1.1687088,0.0003569251399837,0.0003682295011776,False,39.532008123194515,-0.00036762108040000463,-0.0004042224295193923,3.660134911938768e-05,1.1686368133751477,1.1670531866248524,1.167845,0.16848248812278432,0.0007220908619658253,-1.0081950633971826,0.4374999999998612,1.1692097163036685,0,0,0,-0.00090806291333978,0
2026-01-08 13:00:00+00:00,1.16733,1.16777,1.16581,1.16626,5551.55,-0.0009080629133397,-0.0009084754522268,1.167629,1.1686218,0.0005953234414979,0.0009080629133397,False,31.63080763710009,-0.00046083010748554365,-0.0004155439651126226,-4.528614237292103e-05,1.1686674334733544,1.1667695665266453,1.1677184999999999,-0.26849433651227517,0.0008105129432539778,-2.2761865715355687,0.22959183673472972,1.1687073143801534,0,0,0,0.00015433951262999734,1
2026-01-08 14:00:00+00:00,1.16625,1.16664,1.16561,1.16644,5775.09,0.0001543395126299,0.0001543276035127,1.16747,1.1685488,0.0006823000317532,0.0001543395126299,False,34.04163124397455,-0.0005142465234930782,-0.00043528447678871374,-7.896204670436446e-05,1.168695415338093,1.1665575846619067,1.1676265,-0.05500185922889349,0.0008261905901643983,0.6714554446143027,0.8058252427184425,1.1687073143801534,0,0,0,0.00017146188402317186,1
2026-01-08 15:00:00+00:00,1.16644,1.16737,1.16607,1.16664,6094.1,0.0001714618840231,0.0001714471861143,1.16731,1.16846,0.0006691453919388,0.0001714618840231,False,36.71198403047517,-0.0005342822166782835,-0.00045508402476662774,-7.919819191165573e-05,1.1686624248659547,1.1664315751340455,1.1675470000000001,0.09342846493565807,0.0008600341194383756,0.6811953081299121,0.43846153846148067,1.1687073143801534,0,0,0,-0.0010285949393127325,0
2026-01-08 16:00:00+00:00,1.16662,1.16673,1.16524,1.16544,4889.88,-0.0010285949393127,-0.0010291243061211,1.1670390000000002,1.1683507999999998,0.0008223739349508,0.0010285949393127,False,29.099586135166433,-0.0006396175065908061,-0.0004919907211314634,-0.00014762678545934263,1.1688716440292555,1.1659783559707448,1.1674250000000002,-0.1860706434539862,0.0009050316823356339,-2.254902764482234,0.13422818791944907,1.1682723821831318,0,0,0,-0.0003174766611752089,0
2026-01-08 17:00:00+00:00,1.16541,1.16555,1.16436,1.16507,3965.61,-0.0003174766611752,-0.0003175270675592,1.166768,1.1682618,0.0009820703753908,0.0003174766611752,False,27.22507562044987,-0.0007443717365041014,-0.0005424669242059911,-0.00020190481229811032,1.1691026822900448,1.1655223177099552,1.1673125,-0.1263328635498377,0.0009253865621688047,-0.5478353575304622,0.5966386554621629,1.1679761439648186,0,0,0,-0.00047207463929210824,0
2026-01-08 18:00:00+00:00,1.16505,1.16532,1.16447,1.16452,2181.97,-0.0004720746392921,-0.000472186101605,1.166508,1.1681762,0.0011987845696549,0.0004720746392921,False,24.68004684527648,-0.0008618359139405118,-0.0006063407221528952,-0.0002554951917876166,1.1693254224331004,1.1649835775668997,1.1671545,-0.10676972143995364,0.0009200018077281771,-0.8414733371678799,0.058823529411887635,1.1673905295683367,0,0,0,0.000420774224573206,1
2026-01-08 19:00:00+00:00,1.16451,1.16506,1.16425,1.16501,2115.52,0.0004207742245732,0.0004206857239241,1.166242,1.1680754,0.0012073828445576,0.0004207742245732,False,30.87943665718204,-0.000904956441402538,-0.0006660638660028238,-0.0002388925753997142,1.169377484764496,1.1646655152355039,1.1670215,0.07310844486082821,0.0009121445357475915,1.2781385911837717,0.9382716049384138,1.1673905295683367,0,0,0,7.725255577195611e-05,1
2026-01-08 20:00:00+00:00,1.165,1.16545,1.16496,1.1651,1909.8,7.725255577195611e-05,7.724957194694054e-05,1.165955,1.168001,0.0010859941681853,7.725255577195611e-05,False,31.98673246772482,-0.0009212479493412307,-0.0007171006826705052,-0.00020414726667072544,1.1693880610857044,1.164407938914296,1.1668980000000002,0.13896468036009255,0.0008819913546227709,0.4352993457882565,0.2857142857142857,1.1673905295683367,0,0,0,0.0006866363402282527,1
2026-01-08 21:00:00+00:00,1.1651,1.16624,1.16504,1.1659,2449.81,0.0006866363402282,0.0006864007133502,1.16577,1.1679398,0.0008852620453223,0.0006866363402282,False,41.02989704449652,-0.0008596957353406154,-0.0007456196932045273,-0.00011407604213608809,1.169333559020071,1.1643064409799289,1.16682,0.31699256061749354,0.000904706257863992,1.6508413977852643,0.7166666666666297,1.1673905295683367,0,0,0,-6.003945449872816e-05,0
2026-01-08 22:00:00+00:00,1.16586,1.16598,1.16543,1.16583,947.19,-6.003945449872816e-05,-6.00412569389218e-05,1.165621,1.167883,0.0007017668178721,6.003945449872816e-05,False,40.5221908656155,-0.000807258009438705,-0.0007579473564513629,-4.931065298734204e-05,1.1691977846938675,1.1642252153061328,1.1667115000000001,0.3227274611442327,0.0008793700965879963,0.07480004837290036,0.7272727272725805,1.1673905295683367,0,0,0,-4.2887899607935154e-05,0
2026-01-08 23:00:00+00:00,1.16583,1.16621,1.16563,1.16578,835.58,-4.2887899607935154e-05,-4.288881932019799e-05,1.165573,1.1678216,0.0006688472670695,4.2887899607935154e-05,False,40.14011702523133,-0.0007609634035674606,-0.0007585505658745824,-2.412837692878202e-06,1.1690441032897163,1.1641578967102837,1.166601,0.3319759947408334,0.0008579865182602841,0.11784438822383139,0.25862068965532425,1.1673905295683367,0,0,0,-0.0003774297037176799,0
2026-01-09 00:00:00+00:00,1.16579,1.16579,1.16533,1.16534,952.3,-0.0003774297037176,-0.0003775009482353,1.165463,1.1677525999999998,0.0005970120043459,0.0003774297037176,False,36.84757969081834,-0.000751120468442501,-0.0007570645463881662,5.944077945665136e-06,1.1688742880217964,1.1640587119782033,1.1664664999999999,0.2660715997832548,0.0008295589098131301,-0.5931766411391497,0.021739130434919027,1.1673905295683367,0,0,0,-0.00038615339729186626,0
2026-01-09 01:00:00+00:00,1.16534,1.1657,1.16483,1.16489,2568.14,-0.0003861533972918,-0.0003862279737142,1.165288,1.1676768000000002,0.0004527152649415,0.0003861533972918,False,33.79447111814578,-0.0007707464256130336,-0.0007598009222331397,-1.0945503379893918e-05,1.1686528000630587,1.1639451999369412,1.166299,0.2006967537062152,0.0008324475591121869,-0.5511038291803378,0.0689655172413265,1.1673615285868937,0,0,0,0.000463563083209495,1
2026-01-09 02:00:00+00:00,1.16491,1.16546,1.16459,1.16543,2003.77,0.0004635630832094,0.000463455671037,1.165287,1.1676022,0.0004523531069124,0.0004635630832094,False,40.197940696661995,-0.000734262529657359,-0.0007546932437179836,2.0430714060624532e-05,1.1683766333552765,1.1639493666447236,1.166163,0.33443509327032434,0.0008351298763184541,1.2588482552004916,0.9655172413793367,1.1673615285868937,0,0,0,0.00015444943068221306,1
2026-01-09 03:00:00+00:00,1.16541,1.1659,1.16537,1.16561,1283.84,0.0001544494306822,0.0001544375045968,1.165341,1.167523,0.0004557886937313,0.0001544494306822,False,42.204618535799646,-0.0006829516421744675,-0.0007403449234092804,5.739328123481298e-05,1.168143644624762,1.163965355375238,1.1660545,0.39361674755987575,0.0008133348851528446,0.5353540305628759,0.45283018867934804,1.1673615285868937,0,0,0,-0.0001630047786138622,0
2026-01-09 04:00:00+00:00,1.16559,1.16569,1.16517,1.16542,1116.52,-0.0001630047786138,-0.0001630180653366,1.165431,1.1674394,0.000352906975467,0.0001630047786138,False,40.65391193163368,-0.0006501245748624651,-0.0007223008536999174,7.217627883745234e-05,1.1680139685321522,1.1639250314678475,1.1659694999999999,0.36561299639533057,0.0007923823933562024,-0.2009630289427463,0.4807692307690994,1.1673615285868937,0,0,0,-0.0002659985241371121,0
